1088;31;FLORIDA
1089;31;GINEBRA
1090;31;GUACARÍ
1091;31;GUADALAJARA DE BUGA
1092;31;JAMUNDÍ
1093;31;LA CUMBRE
1094;31;LA UNIÓN
1095;31;LA VICTORIA
1096;31;OBANDO
1097;31;PALMIRA
1098;31;PRADERA
1099;31;RESTREPO
1100;31;RIOFRÍO
1101;31;ROLDANILLO
1102;31;SAN PEDRO
1103;31;SEVILLA
1104;31;TORO
1105;31;TRUJILLO
1106;31;TULUÁ
1107;31;ULLOA
1108;31;VERSALLES
1109;31;VIJES
1110;31;YOTOCO
1111;31;YUMBO
1112;31;ZARZAL
1113;32;CARURÚ
1114;32;MITÚ
1115;32;PACOA
1116;32;PAPUNAUA
1117;32;TARAIRA
1118;32;YAVARATÉ
1119;33;CUMARIBO
1120;33;LA PRIMAVERA
1121;33;PUERTO CARREÑO
1122;33;SANTA ROSALÍA
